VarId		1	2	3	4	7	8	9	10	11	12	13	14	15	16	620199	620299	620499	620599	620699	620799	620899	51	52	53	54	55	56	57	58	59	6316	135	141	143	151	212	213	501	502	503	10000005	20000000	20000002	20000003	620101	620151	620201	620251	620401	620451	620501	620551	620601	620651	620701	620751	620801	620851	651101	651151	651201	651251	651301	651351	651401	651451	651501	651551	651521	651601	651651	651701	651751	651801	651851	651901	651951	20100	20100	20100	20200	20200	20400	20400	20500	20500	20600	20600	20700	20700	20800	20800	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	6100	6100	6100	600000	600000	7000	7000	8000	8000	8001	8001	8002	8002	10000	10000	7116	7116	7117	7117	7126	7126	7127	7127	7128	7128	7136	7136	7137	7137	7146	7146	7147	7147	7156	7156	7157	7157	7166	7166	7167	7167	7168	7168	7176	7176	7177	7177	7186	7186	7187	7187	7196	7196	7197	7197	4055	4056	4065	4066	4075	4076	853	851	851	1007000	1008001	1008002	1010000	1600000
1730351	2025-04-30 21:26:26	115	0	25	0.3306133	20	21.952310000000001	0	0	-0.37071569999999998	-0.37071569999999998	29.805129999999998	29.804200000000002	-30	-30	0	0	0	0	0	0	0	120	20.982140000000001	0	0.038264960000000001	14.9	0.00452009	0	0	120	0.0045199999999999997	-0.039890589999999997	0.11659600000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.37071599999999999	null	29.805129999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.023564999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730352	2025-04-30 21:26:56	115	0	25	0.34107700000000002	20	21.9527	0	0	-0.37138559999999998	-0.37138559999999998	29.840599999999998	29.827400000000001	-30	-30	0	0	0	0	0	0	0	120	20.972650000000002	0	0.052591550000000001	14.9	0.0061999309999999997	0	0	120	0.0061999999999999998	-0.045653539999999999	0.114916	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.37138599999999999	null	29.840599999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.032382000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730353	2025-04-30 21:27:26	115	0	25	0.34703309999999998	20	21.955829999999999	0	0	-0.33986759999999999	-0.3441843	29.799769999999999	29.799720000000001	-30	-30	0	0	0	0	0	0	0	120	20.999929999999999	0	0.043840860000000002	14.9	0.0072825470000000003	0	0	120	0.0072830000000000004	-0.053964829999999998	0.112914	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.339868	null	29.799769999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.028121	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730354	2025-04-30 21:27:56	115	0	25	0.33166479999999998	20	21.958069999999999	0	0	-0.35145579999999998	-0.34581689999999998	29.804839999999999	29.804839999999999	-30	-30	0	0	0	0	0	0	0	120	20.98893	0	0.031671449999999997	14.9	0.0092022030000000008	0	0	120	0.0092020000000000001	-0.046156370000000002	0.1107173	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.35145599999999999	null	29.804839999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.022415999999999998	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730355	2025-04-30 21:28:26	115	0	25	0.3385803	20	21.955279999999998	0	0	-0.35924440000000002	-0.361068	29.81861	29.81861	-30	-30	0	0	0	0	0	0	0	120	21.004380000000001	0	0.048186229999999997	14.9	0.0029624669999999999	0	0	120	0.0029619999999999998	-0.042799320000000002	0.11404889999999999	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.35924400000000001	null	29.81861	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.028219999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730356	2025-04-30 21:28:56	115	0	25	0.33907870000000001	20	21.95318	0	0	-0.3523271	-0.36872579999999999	29.801390000000001	29.80114	-30	-30	0	0	0	0	0	0	0	120	20.999469999999999	0	0.037165259999999999	14.9	0.002527755	0	0	120	0.0025279999999999999	-0.037457219999999999	0.11394410000000001	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.352327	null	29.801390000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.021895000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730357	2025-04-30 21:29:26	115	0	25	0.33287679999999997	20	21.952459999999999	0	0	-0.86330600000000002	-0.8711411	29.81006	29.812290000000001	-30	-30	0	0	0	0	0	0	0	120	21	0	0.032655919999999998	14.9	0.0060048419999999998	0	0	120	0.0060049999999999999	-0.050100409999999998	0.1203692	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.86330600000000002	null	29.81006	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.021256000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730358	2025-04-30 21:29:56	115	0	25	0.333818	20	21.95187	0	0	-0.99143669999999995	-0.99373160000000005	29.800160000000002	29.8002	-30	-30	0	0	0	0	0	0	0	120	21	0	0.040598339999999997	14.9	0.0028182340000000002	0	0	120	0.0028180000000000002	-0.046754669999999998	0.1145153	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-0.99143700000000001	null	29.800160000000002	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.023948000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730359	2025-04-30 21:30:26	115	0	25	0.34219460000000002	20	21.955829999999999	0	0	-1.0592710000000001	-1.066989	29.796060000000001	29.795179999999998	-30	-30	0	0	0	0	0	0	0	120	21	0	0.052886790000000003	14.9	0.008037799	0	0	120	0.008038	-0.046298279999999997	0.11614430000000001	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0592710000000001	null	29.796060000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.033524999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730360	2025-04-30 21:30:56	115	0	25	0.35047139999999999	20	21.951969999999999	0	0	-1.0715239999999999	-1.0770139999999999	29.79804	29.797599999999999	-30	-30	0	0	0	0	0	0	0	120	21.02834	0	0.058836329999999999	14.9	0.0071813550000000004	0	0	120	0.0071809999999999999	-0.044733439999999999	0.1128222	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0715239999999999	null	29.79804	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.036357	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730361	2025-04-30 21:31:27	115	0	25	0.33468550000000002	20	21.957229999999999	0	0	-1.0495030000000001	-1.0412410000000001	29.790579999999999	29.790579999999999	-30	-30	0	0	0	0	0	0	0	120	21.00019	0	0.047293170000000002	14.9	0.0084786480000000001	0	0	120	0.0084790000000000004	-0.047966549999999997	0.12006799999999999	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0495030000000001	null	29.790579999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.030667	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730362	2025-04-30 21:31:57	115	0	25	0.3115522	20	21.953119999999998	0	0	-1.0452360000000001	-1.0421879999999999	29.77627	29.78059	-30	-30	0	0	0	0	0	0	0	120	21.070540000000001	0	0.0096566859999999994	14.9	0.0078386199999999993	0	0	120	0.0078390000000000005	-0.055596069999999997	0.1180998	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0452360000000001	null	29.77627	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.0095180000000000004	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730363	2025-04-30 21:32:27	115	0	25	0.3389953	20	21.952169999999999	0	0	-1.0694300000000001	-1.0603309999999999	29.798369999999998	29.798670000000001	-30	-30	0	0	0	0	0	0	0	120	21.09076	0	0.035960529999999997	14.9	0.0030875880000000001	0	0	120	0.003088	-0.047637539999999999	0.1215649	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0694300000000001	null	29.798369999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.021527999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730364	2025-04-30 21:32:57	115	0	25	0.34186490000000003	20	21.95675	0	0	-1.048924	-1.049644	29.799969999999998	29.799949999999999	-30	-30	0	0	0	0	0	0	0	120	21.09863	0	0.049153799999999997	14.9	0.0044929219999999999	0	0	120	0.0044929999999999996	-0.040184789999999998	0.1170378	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.048924	null	29.799969999999998	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.029571	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730365	2025-04-30 21:33:27	115	0	25	0.33979949999999998	20	21.960989999999999	0	0	-1.042413	-1.0398780000000001	29.799410000000002	29.799410000000002	-30	-30	0	0	0	0	0	0	0	120	21.122060000000001	0	0.04306484	14.9	0.0062015960000000002	0	0	120	0.006202	-0.044284570000000002	0.120376	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.042413	null	29.799410000000002	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.027116000000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730366	2025-04-30 21:33:57	115	0	25	0.35794340000000002	20	21.952159999999999	0	0	-1.068152	-1.0653760000000001	29.79851	29.79851	-30	-30	0	0	0	0	0	0	0	120	21.18093	0	0.065317600000000003	14.9	0.006040686	0	0	120	0.0060410000000000004	-0.044636910000000002	0.1160953	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.068152	null	29.79851	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.039333	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730367	2025-04-30 21:34:27	115	0	25	0.33177030000000002	20	21.955020000000001	0	0	-1.0457430000000001	-1.047042	29.80001	29.80001	-30	-30	0	0	0	0	0	0	0	120	21.17567	0	0.044187740000000003	14.9	0.0060355269999999997	0	0	120	0.0060359999999999997	-0.038201819999999997	0.1169092	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0457430000000001	null	29.80001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.027647999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730368	2025-04-30 21:34:57	115	0	25	0.33046209999999998	20	21.956669999999999	0	0	-1.045542	-1.0424389999999999	29.798690000000001	29.798929999999999	-30	-30	0	0	0	0	0	0	0	120	21.246649999999999	0	0.025424519999999999	14.9	0.0031053410000000002	0	0	120	0.0031050000000000001	-0.039038379999999998	0.1169745	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.045542	null	29.798690000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.015712	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730369	2025-04-30 21:35:27	115	0	25	0.35059980000000002	20	21.953240000000001	0	0	-1.076492	-1.0810789999999999	29.797789999999999	29.7973	-30	-30	0	0	0	0	0	0	0	120	21.209240000000001	0	0.053527600000000002	14.9	0.0063942199999999999	0	0	120	0.0063940000000000004	-0.036962689999999999	0.1169381	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.076492	null	29.797789999999999	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.033002999999999998	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730370	2025-04-30 21:35:57	115	0	25	0.34443489999999999	20	21.95326	0	0	-1.0650770000000001	-1.0628610000000001	29.7926	29.7926	-30	-30	0	0	0	0	0	0	0	120	21.294180000000001	0	0.047413440000000001	14.9	0.0020767419999999999	0	0	120	0.0020769999999999999	-0.049860620000000001	0.12077400000000001	0	0	0	0	0	0	1	1	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0650770000000001	null	29.7926	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.027321000000000002	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
1730371	2025-04-30 21:36:27	115	0	25	0.32816380000000001	20	21.956320000000002	0	0	-1.0426169999999999	-1.044484	29.800000000000001	29.800000000000001	-30	-30	0	0	0	0	0	0	0	120	21.294530000000002	0	0.040680529999999999	14.9	0.0085994859999999999	0	0	120	0.0085990000000000007	-0.040317449999999998	0.1140523	0	0	0	0	0	0	1	0	0	0	0	70	70	0	0	0	0	0	0	0	0	70	70	0	0	0	0	70	70	180	180	40	40	0	0	19	40	40	20	20	100	100	0	0	115	null	115	25	null	20	null	0	null	-1.0426169999999999	null	29.800000000000001	null	-30	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0.027075999999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	0	null	null	null	null	null	null	null
