VarId		2	4	6	10	620199	620299	620399	620599	51	52	53	54	55	56	57	58	59	60	113	115	118	124	141	142	149	151	152	153	154	155	156	157	158	159	160	161	162	163	173	184	185	186	501	20000010	20000005	20000000	20000002	20000003	10000005	9000	9000	9025	9025	9125	9125	9225	9225	9325	9325	6030	6030	7138	7138	180	183	202	203	204	205	20100	20200	20300	20500	20100	20300	20200	20500	600000	620101	620151	620201	620251	620301	620351	620501	620551	51	51	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	59	60	60	651101	651151	651201	651251	651301	651351	651401	651451	651501	651551	651601	651651	651701	651751	651801	651851	651901	651951	652001	652051	6000	8002	7000	7000	8000	8000	8001	8001	8002	8002	10000	10000	7116	7117	7126	7127	7136	7137	7146	7147	7156	7157	7166	7167	7176	7177	7186	7187	7196	7197	7206	7207	7116	7117	7126	7127	7136	7137	7146	7147	7156	7157	7166	7167	7176	7177	7186	7187	7196	7197	7206	7207
1213589	2025-01-30 20:14:58	0	0.12709709999999999	-1.275768	0	1	1	1	1	0.67016609999999999	1.700674e-26	0.051271810000000001	0.33806069999999999	0	0	0	0	0	1.6000000000000001	-0.018084490000000002	19.105899999999998	0.1555252	0	0.22786709999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.275768	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.059499	1.059499	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213590	2025-01-30 20:15:28	0	0.12812019999999999	-1.2716700000000001	0	1	1	1	1	0.67982410000000004	6.2558529999999999e-27	0.051997790000000002	0.3379643	0	0	0	0	0	1.6000000000000001	-0.023509840000000001	19.081309999999998	0.15914149999999999	0.51721640000000002	0.21159359999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2716700000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.0697859999999999	1.0697859999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213591	2025-01-30 20:15:58	0	0.1282296	-1.276051	0	1	1	1	1	0.79405650000000005	1.9478819999999999e-27	0.05502174	0.33861619999999998	0	0	0	0	0	1.6000000000000001	-0.02531829	19.105899999999998	0.16999439999999999	0	0.22244259999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.276051	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.187694	1.187694	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213592	2025-01-30 20:16:28	0	0.12782679999999999	-1.2747470000000001	0	1	1	1	1	0.80354239999999999	7.1651959999999997e-28	0.054806430000000003	0.33810200000000001	0	0	0	0	0	1.6000000000000001	-0.030743630000000001	19.081309999999998	0.15914149999999999	0.25679980000000002	0.23329159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2747470000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1964509999999999	1.1964509999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213593	2025-01-30 20:16:58	0	0.12716240000000001	-1.278907	0	1	1	1	1	0.78472940000000002	2.6356839999999997e-28	0.055297409999999998	0.33765909999999999	0	0	0	0	0	1.6000000000000001	-0.032552079999999997	19.081309999999998	0.17361070000000001	0	0.23329159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.278907	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.177686	1.177686	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213594	2025-01-30 20:17:28	0	0.1273203	-1.2784679999999999	0	1	1	1	1	0.79449080000000005	1.1453749999999999e-28	0.054996709999999997	0.33864499999999997	0	0	0	0	0	1.6000000000000001	-0.028935180000000001	19.032119999999999	0.166378	0	0.23329159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2784679999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1881330000000001	1.1881330000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213595	2025-01-30 20:17:58	0	0.1277778	-1.2829060000000001	0	1	1	1	1	0.74777309999999997	4.2132099999999997e-29	0.053670870000000002	0.3384856	0	0	0	0	0	1.6000000000000001	-0.030743630000000001	19.032119999999999	0.15914149999999999	0	0.21159359999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2829060000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1399300000000001	1.1399300000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213596	2025-01-30 20:18:28	0	0.12757209999999999	-1.2780590000000001	0	1	1	1	1	0.8258354	1.5498099999999999e-29	0.054927940000000001	0.33803440000000001	0	0	0	0	0	1.6000000000000001	-0.02712674	19.00752	0.15190890000000001	0	0.22244259999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2780590000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.218798	1.218798	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213597	2025-01-30 20:18:58	0	0.1278765	-1.27224	0	1	1	1	1	0.86158159999999995	5.7009040000000003e-30	0.054660710000000001	0.33853319999999998	0	0	0	0	0	1.6000000000000001	-0.032552079999999997	19.00752	0.16999439999999999	1.0344329999999999	0.21701809999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.27224	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.2547759999999999	1.2547759999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213598	2025-01-30 20:19:28	0	0.1263582	-1.2679069999999999	0	1	1	1	1	0.78807349999999998	2.0282950000000001e-30	0.052891670000000002	0.33775749999999999	0	0	0	0	0	1.6000000000000001	-0.028935180000000001	19.032119999999999	0.166378	0	0.21159359999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2679069999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.178723	1.178723	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213599	2025-01-30 20:19:58	0	0.126169	-1.266694	0	1	1	1	1	0.73612730000000004	7.4609899999999994e-31	0.051496269999999997	0.33668880000000001	0	0	0	0	0	1.6000000000000001	-0.02712674	19.00752	0.16275790000000001	0.1157407	0.23872380000000001	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.266694	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.124312	1.124312	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213600	2025-01-30 20:20:28	0	0.12711159999999999	-1.2673270000000001	0	1	1	1	1	0.84490109999999996	2.744491e-31	0.052927420000000003	0.33773550000000002	0	0	0	0	0	1.6000000000000001	-0.030743630000000001	18.98293	0.16999439999999999	0	0.21701809999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2673270000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.2355640000000001	1.2355640000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213601	2025-01-30 20:20:58	0	0.12598409999999999	-1.2706230000000001	0	1	1	1	1	0.85273350000000003	1.0095479999999999e-31	0.05096846	0.33717829999999999	0	0	0	0	0	1.6000000000000001	-0.02712674	18.95833	0.16999439999999999	0	0.22244259999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2706230000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.24088	1.24088	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213602	2025-01-30 20:21:28	0	0.1279537	-1.2744740000000001	0	1	1	1	1	0.90162050000000005	3.7135759999999998e-32	0.05024812	0.33953270000000002	0	0	0	0	0	1.6000000000000001	-0.023509840000000001	18.95833	0.15190890000000001	0	0.22244259999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2744740000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.291401	1.291401	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213603	2025-01-30 20:21:59	0	0.12814249999999999	-1.273414	0	1	1	1	1	0.84605350000000001	1.3660219999999998e-32	0.050889749999999997	0.33912829999999999	0	0	0	0	0	1.6000000000000001	-0.028935180000000001	18.909140000000001	0.166378	0	0.21701809999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.273414	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.2360720000000001	1.2360720000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213604	2025-01-30 20:22:29	0	0.12749830000000001	-1.272432	0	1	1	1	1	0.74389119999999997	5.0248469999999996e-33	0.052637349999999999	0.33845170000000002	0	0	0	0	0	1.6000000000000001	-0.02531829	18.93374	0.16275790000000001	1.566117	0.22786709999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.272432	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1349800000000001	1.1349800000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213605	2025-01-30 20:22:59	0	0.1276941	-1.2686869999999999	0	1	1	1	1	0.71589840000000005	1.848367e-33	0.050188910000000003	0.33822180000000002	0	0	0	0	0	1.6000000000000001	-0.02712674	18.909140000000001	0.15190890000000001	0	0.23329159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2686869999999999	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.104309	1.104309	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213606	2025-01-30 20:23:29	0	0.12816279999999999	-1.273226	0	1	1	1	1	0.74432799999999999	6.7991319999999997e-34	0.052817120000000002	0.33789859999999999	0	0	0	0	0	1.6000000000000001	-0.019892940000000001	18.909140000000001	0.15190890000000001	0.61848959999999997	0.24414830000000001	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.273226	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1350439999999999	1.1350439999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213607	2025-01-30 20:23:59	0	0.1275569	-1.278462	0	1	1	1	1	0.75909300000000002	2.5010289999999999e-34	0.054117310000000002	0.33711350000000001	0	0	0	0	0	1.6000000000000001	-0.032552079999999997	18.884550000000001	0.1555252	0	0.23872380000000001	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.278462	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1503239999999999	1.1503239999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213608	2025-01-30 20:24:29	0	0.12750049999999999	-1.270643	0	1	1	1	1	0.94820479999999996	8.8982830000000002e-35	0.055959729999999999	0.33815879999999998	0	0	0	0	0	1.6000000000000001	-0.030743630000000001	18.859950000000001	0.15914149999999999	0	0.23329159999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.270643	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.3423229999999999	1.3423229999999999	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213609	2025-01-30 20:24:59	0	0.1275609	-1.2732870000000001	0	1	1	1	1	0.78719629999999996	3.3841480000000002e-35	0.054890769999999998	0.33850049999999998	0	0	0	0	0	1.6000000000000001	-0.023509840000000001	18.859950000000001	0.14829249999999999	0	0.22244259999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2732870000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.180588	1.180588	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213610	2025-01-30 20:25:29	0	0.12779260000000001	-1.277728	0	1	1	1	1	0.70786450000000001	1.2040290000000001e-35	0.05543029	0.33865770000000001	0	0	0	0	0	1.6000000000000001	-0.02531829	18.835360000000001	0.16275790000000001	0	0.22244259999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.277728	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.101952	1.101952	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213611	2025-01-30 20:25:59	0	0.1274198	-1.278216	0	1	1	1	1	0.77285269999999995	4.5790989999999997e-36	0.053340810000000002	0.33749129999999999	0	0	0	0	0	1.6000000000000001	-0.030743630000000001	18.810759999999998	0.15190890000000001	0	0.21701809999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.278216	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.1636850000000001	1.1636850000000001	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213612	2025-01-30 20:26:29	0	0.12775130000000001	-1.2746090000000001	0	1	1	1	1	0.78239829999999999	1.6291740000000001e-36	0.054007300000000001	0.33841979999999999	0	0	0	0	0	1.6000000000000001	-0.02712674	18.810759999999998	0.1555252	0	0.24414830000000001	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	0	1	1	0	0	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.2746090000000001	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.174825	1.174825	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1213613	2025-01-30 20:26:59	0	0.12779299999999999	-1.278548	0	1	1	1	1	0.71776660000000003	5.9928419999999999e-37	0.053439210000000001	0.33844750000000001	0	0	0	0	0	1.6000000000000001	-0.028935180000000001	18.810759999999998	0.15914149999999999	1.2839989999999999	0.20616909999999999	350	0	54	0	0	19.949999999999999	0	3.5999989999999999	0	0	0	22.399999999999999	1	2	1.3999999999999999	1	90	30	0	0	0	1	1	1	0	1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	0	0	0	0	0	0	80	44.692740000000001	-1.278548	0	null	null	null	null	null	108	95	73.743020000000001	70.391059999999996	-13	-14	-47	-50	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	1800	1690	1800	1690	50	35	55	30	85	55	390	300	13	6	135	100	400	200	2.2000000000000002	1.8	1.109653	1.109653	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
